transactionId,date,amount,currency,status
TXN2085,2025-06-22,3591.68,EUR,PENDING
TXN2086,2025-06-17,2042.7,EUR,SUCCESS
TXN2087,2025-06-22,4410.64,INR,FAILED
TXN2088,2025-06-23,277.36,EUR,PENDING
TXN2089,2025-06-22,3349.34,EUR,FAILED
TXN2090,2025-06-26,4572.88,USD,PENDING
TXN2091,2025-06-25,4757.41,INR,SUCCESS
TXN2092,2025-06-24,1808.58,USD,SUCCESS
TXN2093,2025-06-25,4198.25,USD,SUCCESS
TXN2094,2025-06-27,2625.45,EUR,SUCCESS
TXN2095,2025-06-26,1718.44,USD,FAILED
TXN2096,2025-06-20,2829.04,EUR,PENDING
TXN2097,2025-06-19,841.61,INR,FAILED
TXN2098,2025-06-27,3649.04,EUR,PENDING
TXN2099,2025-06-23,3672.84,USD,PENDING
TXN2100,2025-06-21,4317.03,INR,SUCCESS
TXN2101,2025-06-17,3005.93,INR,SUCCESS
TXN2102,2025-06-17,969.79,USD,FAILED
TXN2103,2025-06-20,2430.29,INR,PENDING
TXN2104,2025-06-25,2450.09,EUR,PENDING
TXN2105,2025-06-26,2706.83,EUR,PENDING
TXN2106,2025-06-20,2073.33,USD,FAILED
TXN2107,2025-06-26,4376.48,USD,SUCCESS
TXN2108,2025-06-19,3260.73,EUR,FAILED
TXN2109,2025-06-19,3493.06,INR,SUCCESS
TXN2110,2025-06-23,3787.15,INR,FAILED
TXN2111,2025-06-18,4854.51,INR,FAILED
TXN2112,2025-06-18,747.19,EUR,SUCCESS
TXN2113,2025-06-25,4148.37,EUR,SUCCESS
TXN2114,2025-06-20,718.84,EUR,SUCCESS
TXN2115,2025-06-26,2709.63,INR,PENDING
TXN2116,2025-06-20,631.93,USD,SUCCESS
TXN2117,2025-06-21,946.89,USD,FAILED
TXN2118,2025-06-23,2842.69,INR,PENDING
TXN2119,2025-06-20,396.35,EUR,FAILED
TXN2120,2025-06-27,3767.08,USD,SUCCESS
TXN2121,2025-06-26,800.28,USD,SUCCESS
TXN2122,2025-06-25,3957.69,USD,PENDING
TXN2123,2025-06-21,1578.37,EUR,PENDING
TXN2124,2025-06-21,906.37,USD,FAILED
TXN2125,2025-06-17,1754.55,INR,FAILED
TXN2126,2025-06-22,2654.81,INR,FAILED
TXN2127,2025-06-19,2336.7,EUR,FAILED
TXN2128,2025-06-23,774.86,USD,FAILED
TXN2129,2025-06-22,4249.59,INR,PENDING
TXN2130,2025-06-27,214.74,INR,PENDING
TXN2131,2025-06-19,1740.55,INR,PENDING
TXN2132,2025-06-18,2841.6,INR,SUCCESS
TXN2133,2025-06-25,2920.04,USD,FAILED
TXN2134,2025-06-17,2048.43,INR,SUCCESS
TXN2135,2025-06-17,2049.3,INR,PENDING
TXN2136,2025-06-17,101.2,EUR,PENDING
TXN2137,2025-06-25,626.83,USD,FAILED
TXN2138,2025-06-24,3541.87,EUR,FAILED
TXN2139,2025-06-21,183.45,INR,SUCCESS
TXN2140,2025-06-25,1347.99,EUR,SUCCESS
TXN2141,2025-06-17,1553.51,USD,SUCCESS
TXN2142,2025-06-23,1207.51,EUR,FAILED
TXN2143,2025-06-26,4010.9,EUR,PENDING
TXN2144,2025-06-26,4209.11,USD,SUCCESS
TXN2145,2025-06-23,4977.74,USD,SUCCESS
TXN2146,2025-06-22,4192.1,INR,FAILED
TXN2147,2025-06-23,3336.05,USD,PENDING
TXN2148,2025-06-23,4317.23,EUR,SUCCESS
TXN2149,2025-06-19,3289.33,USD,SUCCESS
TXN2150,2025-06-17,186.08,EUR,PENDING
TXN2151,2025-06-25,2750.78,EUR,FAILED
TXN2152,2025-06-27,4460.61,EUR,SUCCESS
TXN2153,2025-06-23,4618.93,EUR,PENDING
TXN2154,2025-06-26,3775.42,INR,SUCCESS
TXN2155,2025-06-19,1489.67,USD,SUCCESS
TXN2156,2025-06-24,368.58,INR,SUCCESS
TXN2157,2025-06-17,1920.09,INR,SUCCESS
TXN2158,2025-06-25,3931.63,INR,SUCCESS
TXN2159,2025-06-19,4164.85,USD,FAILED
TXN2160,2025-06-24,459.43,USD,SUCCESS
TXN2161,2025-06-26,2937.59,INR,SUCCESS
TXN2162,2025-06-19,1251.44,INR,SUCCESS
TXN2163,2025-06-26,2034.03,USD,FAILED
TXN2164,2025-06-24,848.1,INR,SUCCESS
TXN2165,2025-06-19,106.76,EUR,SUCCESS
TXN2166,2025-06-17,2588.13,INR,SUCCESS
TXN2167,2025-06-18,2095.73,USD,SUCCESS
TXN2168,2025-06-23,2052.88,INR,SUCCESS
TXN2169,2025-06-19,135.99,USD,SUCCESS
TXN2170,2025-06-17,1903.67,EUR,FAILED
TXN2171,2025-06-18,293.26,EUR,FAILED
TXN2172,2025-06-17,1350.24,EUR,SUCCESS
TXN2173,2025-06-18,350.62,EUR,SUCCESS
TXN2174,2025-06-25,4261.59,USD,SUCCESS
TXN2175,2025-06-17,1803.27,EUR,FAILED
TXN2176,2025-06-22,4311.8,USD,SUCCESS
TXN2177,2025-06-20,4343.3,USD,SUCCESS
TXN2178,2025-06-22,2614.29,INR,PENDING
TXN2179,2025-06-22,1138.66,INR,FAILED
TXN2180,2025-06-25,4463.02,EUR,PENDING
TXN2181,2025-06-26,3684.9,EUR,FAILED
TXN2182,2025-06-27,1586.26,INR,PENDING
TXN2183,2025-06-26,121.92,INR,SUCCESS
TXN2184,2025-06-26,4631.37,USD,SUCCESS
TXN2185,2025-06-18,2967.08,EUR,FAILED
TXN2186,2025-06-22,3404.91,EUR,SUCCESS
TXN2187,2025-06-17,3258.47,INR,PENDING
TXN2188,2025-06-23,2484.45,EUR,SUCCESS
TXN2189,2025-06-26,3358.06,INR,PENDING
TXN2190,2025-06-23,2608.72,USD,PENDING
TXN2191,2025-06-19,2315.34,EUR,FAILED
TXN2192,2025-06-24,1689.34,INR,FAILED
TXN2193,2025-06-17,721.85,EUR,FAILED
TXN2194,2025-06-22,115.67,USD,FAILED
TXN2195,2025-06-25,2783.74,EUR,SUCCESS
TXN2196,2025-06-23,106.43,EUR,SUCCESS
TXN2197,2025-06-27,2237.42,USD,PENDING
TXN2198,2025-06-23,2679.33,EUR,PENDING
TXN2199,2025-06-27,3135.17,INR,PENDING
TXN2200,2025-06-18,473.24,USD,FAILED
TXN2201,2025-06-22,4284.29,INR,SUCCESS
TXN2202,2025-06-25,2213.06,EUR,SUCCESS
TXN2203,2025-06-24,3358.13,USD,PENDING
TXN2204,2025-06-24,2673.45,EUR,SUCCESS
TXN2205,2025-06-18,4884.61,USD,FAILED
TXN2206,2025-06-24,2073.56,INR,PENDING
TXN2207,2025-06-19,915.33,USD,PENDING
TXN2208,2025-06-17,2882.0,EUR,SUCCESS
TXN2209,2025-06-22,2297.93,INR,SUCCESS
TXN2210,2025-06-19,3357.52,EUR,PENDING
TXN2211,2025-06-20,3134.24,USD,PENDING
TXN2212,2025-06-25,1378.58,USD,PENDING
TXN2213,2025-06-22,3516.4,EUR,SUCCESS
TXN2214,2025-06-23,4352.89,INR,PENDING
TXN2215,2025-06-25,4704.98,EUR,FAILED
TXN2216,2025-06-23,102.97,USD,FAILED
TXN2217,2025-06-17,2954.85,USD,FAILED
TXN2218,2025-06-18,4278.02,INR,SUCCESS
TXN2219,2025-06-17,2289.06,INR,SUCCESS
TXN2220,2025-06-22,432.54,INR,SUCCESS
TXN2221,2025-06-19,3354.5,INR,FAILED
TXN2222,2025-06-24,329.09,INR,SUCCESS
TXN2223,2025-06-22,3074.26,USD,SUCCESS
TXN2224,2025-06-26,3303.19,INR,PENDING
TXN2225,2025-06-20,3720.66,USD,PENDING
TXN2226,2025-06-22,656.57,INR,PENDING
TXN2227,2025-06-25,3979.1,USD,SUCCESS
TXN2228,2025-06-27,947.69,USD,FAILED
TXN2229,2025-06-27,4132.09,USD,PENDING
TXN2230,2025-06-24,2152.13,EUR,FAILED
TXN2231,2025-06-24,3478.26,INR,SUCCESS
TXN2232,2025-06-17,3852.22,USD,SUCCESS
TXN2233,2025-06-17,1921.21,INR,PENDING
TXN2234,2025-06-18,969.35,INR,FAILED
TXN2235,2025-06-20,4881.37,EUR,PENDING
TXN2236,2025-06-17,537.78,USD,FAILED
TXN2237,2025-06-24,4724.72,INR,SUCCESS
TXN2238,2025-06-26,774.77,USD,PENDING
TXN2239,2025-06-26,2076.29,USD,PENDING
TXN2240,2025-06-25,3833.53,USD,FAILED
TXN2241,2025-06-23,3463.19,INR,FAILED
TXN2242,2025-06-23,4016.64,EUR,PENDING
TXN2243,2025-06-21,3759.68,EUR,PENDING
TXN2244,2025-06-21,260.66,EUR,SUCCESS
TXN2245,2025-06-24,2080.7,USD,SUCCESS
TXN2246,2025-06-26,2043.51,INR,PENDING
TXN2247,2025-06-18,2415.22,EUR,FAILED
TXN2248,2025-06-20,2819.59,EUR,FAILED
TXN2249,2025-06-18,2745.57,EUR,PENDING
TXN2250,2025-06-24,797.36,EUR,FAILED
TXN2251,2025-06-21,239.36,EUR,PENDING
TXN2252,2025-06-24,896.41,USD,SUCCESS
TXN2253,2025-06-26,4370.03,USD,SUCCESS
TXN2254,2025-06-26,1854.92,INR,FAILED
TXN2255,2025-06-17,2096.36,INR,PENDING
TXN2256,2025-06-19,4224.56,INR,SUCCESS
TXN2257,2025-06-21,4697.57,INR,SUCCESS
TXN2258,2025-06-23,4367.4,EUR,SUCCESS
TXN2259,2025-06-22,1978.86,USD,FAILED
TXN2260,2025-06-19,4883.55,EUR,PENDING
TXN2261,2025-06-20,4935.07,USD,SUCCESS
TXN2262,2025-06-22,1656.36,USD,PENDING
TXN2263,2025-06-18,3990.24,INR,FAILED
TXN2264,2025-06-23,1444.44,EUR,PENDING
TXN2265,2025-06-27,4562.0,EUR,FAILED
TXN2266,2025-06-25,4962.08,USD,FAILED
TXN2267,2025-06-19,1989.44,INR,SUCCESS
TXN2268,2025-06-27,123.23,USD,PENDING
TXN2269,2025-06-20,4249.01,EUR,SUCCESS
TXN2270,2025-06-21,4169.21,INR,SUCCESS
TXN2271,2025-06-23,2417.67,USD,SUCCESS
TXN2272,2025-06-19,2261.29,EUR,PENDING
TXN2273,2025-06-25,4820.95,INR,SUCCESS
TXN2274,2025-06-17,866.71,EUR,PENDING
TXN2275,2025-06-26,2823.13,INR,SUCCESS
TXN2276,2025-06-18,306.15,USD,PENDING
TXN2277,2025-06-27,2512.25,INR,FAILED
TXN2278,2025-06-19,3584.43,USD,SUCCESS
TXN2279,2025-06-27,435.83,EUR,FAILED
TXN2280,2025-06-21,535.95,EUR,FAILED
TXN2281,2025-06-21,3314.46,EUR,SUCCESS
TXN2282,2025-06-18,2508.84,USD,FAILED
TXN2283,2025-06-21,2343.39,INR,SUCCESS
TXN2284,2025-06-26,2961.54,EUR,FAILED
TXN2285,2025-06-20,358.38,USD,SUCCESS
TXN2286,2025-06-23,3058.59,INR,SUCCESS
TXN2287,2025-06-26,569.26,EUR,SUCCESS
TXN2288,2025-06-21,824.35,EUR,PENDING
TXN2289,2025-06-18,4231.01,EUR,SUCCESS
TXN2290,2025-06-17,3115.34,EUR,FAILED
TXN2291,2025-06-18,543.94,USD,PENDING
TXN2292,2025-06-17,1974.13,INR,SUCCESS
TXN2293,2025-06-24,3429.04,USD,PENDING
TXN2294,2025-06-17,2998.07,INR,FAILED
TXN2295,2025-06-21,1760.56,USD,SUCCESS
TXN2296,2025-06-17,1726.16,EUR,PENDING
TXN2297,2025-06-17,4446.89,EUR,SUCCESS
TXN2298,2025-06-24,4692.29,INR,PENDING
TXN2299,2025-06-21,2182.75,USD,FAILED
TXN2300,2025-06-26,602.33,INR,SUCCESS
TXN2301,2025-06-22,1702.98,INR,SUCCESS
TXN2302,2025-06-19,4892.71,INR,SUCCESS
TXN2303,2025-06-25,4146.06,EUR,PENDING
TXN2304,2025-06-21,4452.01,INR,FAILED
TXN2305,2025-06-26,1745.46,EUR,SUCCESS
TXN2306,2025-06-21,538.12,INR,FAILED
TXN2307,2025-06-22,1444.08,INR,PENDING
TXN2308,2025-06-17,436.78,USD,PENDING
TXN2309,2025-06-21,3760.62,EUR,SUCCESS
TXN2310,2025-06-22,127.38,EUR,PENDING
TXN2311,2025-06-18,3504.67,EUR,SUCCESS
TXN2312,2025-06-23,3744.45,INR,SUCCESS
TXN2313,2025-06-22,2010.46,USD,SUCCESS
TXN2314,2025-06-26,171.02,EUR,SUCCESS
TXN2315,2025-06-27,372.42,EUR,SUCCESS
TXN2316,2025-06-17,485.25,USD,FAILED
TXN2317,2025-06-20,4209.29,INR,SUCCESS
TXN2318,2025-06-18,2908.15,INR,PENDING
TXN2319,2025-06-25,4907.76,EUR,FAILED
TXN2320,2025-06-22,1764.23,EUR,PENDING
TXN2321,2025-06-19,1564.47,EUR,FAILED
TXN2322,2025-06-17,1023.6,INR,FAILED
TXN2323,2025-06-25,1244.61,USD,PENDING
TXN2324,2025-06-22,3236.89,USD,PENDING
TXN2325,2025-06-22,1141.21,INR,FAILED
TXN2326,2025-06-17,2633.19,USD,PENDING
TXN2327,2025-06-27,4580.03,INR,SUCCESS
TXN2328,2025-06-18,2888.49,USD,SUCCESS
TXN2329,2025-06-19,2797.61,USD,SUCCESS
TXN2330,2025-06-24,3077.55,USD,PENDING
TXN2331,2025-06-20,4359.93,USD,FAILED
TXN2332,2025-06-24,387.47,INR,PENDING
TXN2333,2025-06-19,2856.55,USD,SUCCESS
TXN2334,2025-06-19,146.35,INR,FAILED
TXN2335,2025-06-24,2461.96,INR,SUCCESS
TXN2336,2025-06-19,1598.24,INR,SUCCESS
TXN2337,2025-06-17,1028.33,EUR,PENDING
TXN2338,2025-06-20,3439.66,EUR,PENDING
TXN2339,2025-06-25,2787.33,INR,SUCCESS
TXN2340,2025-06-24,2948.6,EUR,SUCCESS
TXN2341,2025-06-27,888.02,INR,PENDING
TXN2342,2025-06-20,1196.9,EUR,FAILED
TXN2343,2025-06-22,3028.79,USD,PENDING
TXN2344,2025-06-18,4368.07,EUR,PENDING
TXN2345,2025-06-20,2886.27,INR,PENDING
TXN2346,2025-06-26,3646.74,EUR,SUCCESS
TXN2347,2025-06-26,4844.38,INR,PENDING
TXN2348,2025-06-23,3995.22,EUR,SUCCESS
TXN2349,2025-06-19,2841.92,USD,SUCCESS
TXN2350,2025-06-17,4347.28,INR,PENDING
TXN2351,2025-06-19,703.57,INR,PENDING
TXN2352,2025-06-17,2680.52,EUR,SUCCESS
TXN2353,2025-06-24,234.41,EUR,FAILED
TXN2354,2025-06-27,2064.77,EUR,FAILED
TXN2355,2025-06-26,4684.62,USD,FAILED
TXN2356,2025-06-25,1610.11,EUR,PENDING
TXN2357,2025-06-20,1541.71,INR,FAILED
TXN2358,2025-06-27,3929.69,EUR,PENDING
TXN2359,2025-06-26,888.6,INR,PENDING
TXN2360,2025-06-19,1161.13,INR,FAILED
TXN2361,2025-06-27,1354.56,INR,FAILED
TXN2362,2025-06-21,548.66,USD,FAILED
TXN2363,2025-06-23,1037.4,INR,FAILED
TXN2364,2025-06-17,1886.98,EUR,PENDING
TXN2365,2025-06-25,4942.83,INR,PENDING
TXN2366,2025-06-26,4825.62,EUR,FAILED
TXN2367,2025-06-25,4878.14,EUR,PENDING
TXN2368,2025-06-21,2156.99,USD,FAILED
TXN2369,2025-06-22,4171.48,INR,PENDING
TXN2370,2025-06-17,3075.55,EUR,SUCCESS
TXN2371,2025-06-17,2317.91,EUR,PENDING
TXN2372,2025-06-17,2678.72,EUR,PENDING
TXN2373,2025-06-21,4154.82,EUR,PENDING
TXN2374,2025-06-27,2229.83,INR,FAILED
TXN2375,2025-06-22,2170.38,EUR,SUCCESS
TXN2376,2025-06-17,1221.48,USD,FAILED
TXN2377,2025-06-17,2659.97,EUR,SUCCESS
TXN2378,2025-06-17,3973.98,USD,PENDING
TXN2379,2025-06-23,1129.45,EUR,SUCCESS
TXN2380,2025-06-23,2503.09,USD,FAILED
TXN2381,2025-06-18,4441.84,EUR,PENDING
TXN2382,2025-06-18,1088.25,USD,PENDING
TXN2383,2025-06-27,2302.15,USD,SUCCESS
TXN2384,2025-06-26,4173.49,USD,FAILED
TXN2385,2025-06-20,3384.27,USD,FAILED
TXN2386,2025-06-27,1898.03,USD,SUCCESS
TXN2387,2025-06-18,738.24,INR,FAILED
TXN2388,2025-06-27,4142.18,INR,FAILED
TXN2389,2025-06-20,2432.05,USD,FAILED
TXN2390,2025-06-19,3801.63,INR,PENDING
TXN2391,2025-06-26,657.5,USD,PENDING
TXN2392,2025-06-27,2814.36,EUR,SUCCESS
TXN2393,2025-06-18,1430.08,EUR,SUCCESS
TXN2394,2025-06-22,419.31,INR,SUCCESS
TXN2395,2025-06-23,2441.2,USD,PENDING
TXN2396,2025-06-24,705.62,USD,SUCCESS
TXN2397,2025-06-17,4380.33,EUR,FAILED
TXN2398,2025-06-18,1494.36,USD,FAILED
TXN2399,2025-06-18,4963.79,EUR,SUCCESS
TXN2400,2025-06-20,3166.81,INR,FAILED
TXN2401,2025-06-17,214.56,USD,PENDING
TXN2402,2025-06-21,977.19,USD,FAILED
TXN2403,2025-06-18,1313.69,EUR,PENDING
TXN2404,2025-06-17,4389.5,INR,PENDING
TXN2405,2025-06-22,1389.0,INR,PENDING
TXN2406,2025-06-19,4686.38,USD,PENDING
TXN2407,2025-06-17,2918.89,USD,SUCCESS
TXN2408,2025-06-26,4817.91,EUR,SUCCESS
TXN2409,2025-06-23,4874.91,INR,SUCCESS
TXN2410,2025-06-21,2894.05,INR,SUCCESS
TXN2411,2025-06-22,3308.65,EUR,FAILED
TXN2412,2025-06-20,736.0,EUR,SUCCESS
TXN2413,2025-06-24,4305.07,INR,SUCCESS
TXN2414,2025-06-25,2682.61,USD,FAILED
TXN2415,2025-06-22,2945.42,INR,SUCCESS
TXN2416,2025-06-20,520.44,USD,PENDING
TXN2417,2025-06-26,356.55,INR,PENDING
TXN2418,2025-06-20,659.08,INR,PENDING
TXN2419,2025-06-17,4171.29,INR,PENDING
TXN2420,2025-06-27,1946.93,USD,SUCCESS
TXN2421,2025-06-25,3249.23,INR,SUCCESS
TXN2422,2025-06-25,4664.2,INR,SUCCESS
TXN2423,2025-06-26,2007.59,USD,SUCCESS
TXN2424,2025-06-21,295.54,USD,FAILED
TXN2425,2025-06-21,2364.22,USD,FAILED
TXN2426,2025-06-27,353.19,INR,FAILED
TXN2427,2025-06-22,2153.16,EUR,SUCCESS
TXN2428,2025-06-25,4050.0,INR,FAILED
TXN2429,2025-06-25,2706.56,USD,PENDING
TXN2430,2025-06-22,4547.21,USD,PENDING
TXN2431,2025-06-19,2713.35,USD,PENDING
TXN2432,2025-06-24,3000.77,USD,SUCCESS
TXN2433,2025-06-24,4995.28,INR,SUCCESS
TXN2434,2025-06-17,2395.38,INR,FAILED
TXN2435,2025-06-23,510.31,USD,PENDING
TXN2436,2025-06-17,1822.05,EUR,PENDING
TXN2437,2025-06-17,305.0,EUR,FAILED
TXN2438,2025-06-20,1206.1,USD,FAILED
TXN2439,2025-06-25,2500.52,EUR,PENDING
TXN2440,2025-06-26,4165.74,EUR,SUCCESS
TXN2441,2025-06-26,2285.11,INR,SUCCESS
TXN2442,2025-06-19,3230.1,INR,PENDING
TXN2443,2025-06-23,651.04,EUR,SUCCESS
TXN2444,2025-06-27,1187.18,USD,PENDING
TXN2445,2025-06-21,3317.74,INR,PENDING
TXN2446,2025-06-19,1518.67,USD,PENDING
TXN2447,2025-06-24,1245.35,INR,SUCCESS
TXN2448,2025-06-25,4334.54,USD,SUCCESS
TXN2449,2025-06-22,2641.52,EUR,SUCCESS
TXN2450,2025-06-18,448.8,USD,FAILED
TXN2451,2025-06-25,772.39,USD,FAILED
TXN2452,2025-06-22,4150.83,EUR,PENDING
TXN2453,2025-06-24,2736.44,USD,SUCCESS
TXN2454,2025-06-21,3581.26,EUR,SUCCESS
TXN2455,2025-06-19,1829.71,INR,SUCCESS
TXN2456,2025-06-19,2191.51,USD,PENDING
TXN2457,2025-06-23,184.32,EUR,SUCCESS
TXN2458,2025-06-27,3979.55,INR,PENDING
TXN2459,2025-06-24,1287.03,USD,SUCCESS
TXN2460,2025-06-20,1411.49,INR,SUCCESS
TXN2461,2025-06-27,733.58,INR,SUCCESS
TXN2462,2025-06-23,486.29,INR,PENDING
TXN2463,2025-06-27,281.98,INR,FAILED
TXN2464,2025-06-19,2480.13,USD,SUCCESS
TXN2465,2025-06-22,1688.11,INR,PENDING
TXN2466,2025-06-19,1014.29,USD,SUCCESS
TXN2467,2025-06-26,433.04,USD,SUCCESS
TXN2468,2025-06-22,4903.64,EUR,SUCCESS
TXN2469,2025-06-22,422.88,EUR,PENDING
TXN2470,2025-06-27,1193.27,EUR,PENDING
TXN2471,2025-06-17,2705.55,USD,SUCCESS
TXN2472,2025-06-22,4519.41,INR,SUCCESS
TXN2473,2025-06-24,2894.75,EUR,SUCCESS
TXN2474,2025-06-27,3003.33,INR,FAILED
TXN2475,2025-06-23,3176.78,INR,FAILED
TXN2476,2025-06-22,2531.51,INR,FAILED
TXN2477,2025-06-27,635.68,EUR,FAILED
TXN2478,2025-06-27,1707.31,USD,FAILED
TXN2479,2025-06-17,1875.64,INR,FAILED
TXN2480,2025-06-19,2856.35,USD,PENDING
TXN2481,2025-06-25,4059.87,USD,SUCCESS
TXN2482,2025-06-18,2693.03,INR,PENDING
TXN2483,2025-06-22,2290.32,USD,PENDING
TXN2484,2025-06-25,309.94,INR,FAILED
TXN2485,2025-06-25,2023.66,USD,SUCCESS
TXN2486,2025-06-17,4417.88,EUR,SUCCESS
TXN2487,2025-06-25,653.1,USD,PENDING
TXN2488,2025-06-19,3784.64,USD,FAILED
TXN2489,2025-06-17,1516.21,USD,SUCCESS
TXN2490,2025-06-18,1056.36,USD,PENDING
TXN2491,2025-06-20,3426.48,INR,SUCCESS
TXN2492,2025-06-18,3269.29,USD,SUCCESS
TXN2493,2025-06-26,4761.53,EUR,FAILED
TXN2494,2025-06-18,4641.97,INR,PENDING
TXN2495,2025-06-24,4443.15,INR,PENDING
TXN2496,2025-06-25,1560.32,EUR,PENDING
TXN2497,2025-06-23,911.87,USD,SUCCESS
TXN2498,2025-06-24,1939.35,INR,PENDING
TXN2499,2025-06-19,3642.28,EUR,FAILED
TXN2500,2025-06-21,3825.3,INR,FAILED
TXN2501,2025-06-18,997.79,USD,SUCCESS
TXN2502,2025-06-19,3195.26,EUR,SUCCESS
TXN2503,2025-06-26,3554.03,USD,PENDING
TXN2504,2025-06-18,1792.3,EUR,PENDING
TXN2505,2025-06-22,3392.52,EUR,PENDING
TXN2506,2025-06-25,2321.83,INR,PENDING
TXN2507,2025-06-17,1229.12,USD,PENDING
TXN2508,2025-06-21,2619.67,EUR,FAILED
TXN2509,2025-06-23,229.5,EUR,SUCCESS
TXN2510,2025-06-24,2925.16,INR,FAILED
TXN2511,2025-06-24,3696.97,USD,FAILED
TXN2512,2025-06-19,3699.53,EUR,FAILED
TXN2513,2025-06-22,371.68,EUR,SUCCESS
TXN2514,2025-06-23,2768.74,USD,PENDING
TXN2515,2025-06-27,2288.95,EUR,SUCCESS
TXN2516,2025-06-17,1013.95,USD,FAILED
TXN2517,2025-06-24,3203.39,INR,PENDING
TXN2518,2025-06-27,3935.16,USD,FAILED
TXN2519,2025-06-21,4475.46,USD,SUCCESS
TXN2520,2025-06-26,1523.55,USD,PENDING
TXN2521,2025-06-26,2769.83,USD,SUCCESS
TXN2522,2025-06-25,898.16,INR,PENDING
TXN2523,2025-06-20,2647.92,EUR,SUCCESS
TXN2524,2025-06-17,4795.33,INR,SUCCESS
TXN2525,2025-06-23,4522.07,INR,FAILED
TXN2526,2025-06-21,590.94,INR,SUCCESS
TXN2527,2025-06-19,3794.74,USD,PENDING
TXN2528,2025-06-20,4687.49,EUR,PENDING
TXN2529,2025-06-25,4990.03,EUR,SUCCESS
TXN2530,2025-06-24,3767.44,USD,PENDING
TXN2531,2025-06-21,2969.17,INR,PENDING
TXN2532,2025-06-22,869.6,EUR,SUCCESS
TXN2533,2025-06-27,750.43,USD,SUCCESS
TXN2534,2025-06-24,737.21,INR,FAILED
TXN2535,2025-06-18,1440.62,INR,PENDING
TXN2536,2025-06-25,1431.05,EUR,PENDING
TXN2537,2025-06-26,244.43,USD,PENDING
TXN2538,2025-06-24,1647.31,USD,PENDING
TXN2539,2025-06-23,4682.41,USD,FAILED
TXN2540,2025-06-27,1443.63,INR,FAILED
TXN2541,2025-06-25,1549.29,EUR,FAILED
TXN2542,2025-06-21,3595.52,EUR,PENDING
TXN2543,2025-06-19,191.04,USD,PENDING
TXN2544,2025-06-24,3080.24,INR,SUCCESS
TXN2545,2025-06-20,1469.68,INR,PENDING
TXN2546,2025-06-22,1101.51,USD,PENDING
TXN2547,2025-06-19,3385.07,INR,FAILED
TXN2548,2025-06-27,4874.88,INR,PENDING
TXN2549,2025-06-18,3028.8,INR,FAILED
TXN2550,2025-06-26,4350.46,EUR,SUCCESS
TXN2551,2025-06-18,1810.9,EUR,FAILED
TXN2552,2025-06-22,1344.29,USD,FAILED
TXN2553,2025-06-23,4710.52,USD,FAILED
TXN2554,2025-06-17,302.84,EUR,SUCCESS
TXN2555,2025-06-19,3385.46,USD,PENDING
TXN2556,2025-06-26,2953.44,USD,PENDING
TXN2557,2025-06-24,3125.35,EUR,SUCCESS
TXN2558,2025-06-24,2026.34,USD,SUCCESS
TXN2559,2025-06-21,3300.07,USD,SUCCESS
TXN2560,2025-06-25,1806.25,USD,PENDING
TXN2561,2025-06-19,4101.83,USD,FAILED
TXN2562,2025-06-25,2605.83,INR,FAILED
TXN2563,2025-06-24,2693.3,USD,SUCCESS
TXN2564,2025-06-20,4746.05,USD,PENDING
TXN2565,2025-06-23,4135.43,INR,FAILED
TXN2566,2025-06-24,1803.75,EUR,FAILED
TXN2567,2025-06-17,1413.51,USD,FAILED
TXN2568,2025-06-18,2368.13,EUR,PENDING
TXN2569,2025-06-20,3781.9,INR,FAILED
TXN2570,2025-06-23,2287.89,INR,PENDING
TXN2571,2025-06-26,256.88,EUR,SUCCESS
TXN2572,2025-06-17,2137.19,EUR,SUCCESS
TXN2573,2025-06-20,3417.92,USD,PENDING
TXN2574,2025-06-17,2462.93,INR,PENDING
TXN2575,2025-06-17,1595.6,INR,PENDING
TXN2576,2025-06-19,1051.73,EUR,SUCCESS
TXN2577,2025-06-19,2705.39,USD,PENDING
TXN2578,2025-06-18,4167.98,EUR,FAILED
TXN2579,2025-06-21,3649.16,USD,SUCCESS
TXN2580,2025-06-24,4088.16,EUR,FAILED
TXN2581,2025-06-24,454.9,INR,PENDING
TXN2582,2025-06-20,3549.8,EUR,PENDING
TXN2583,2025-06-27,2557.36,USD,FAILED
TXN2584,2025-06-18,3644.05,EUR,SUCCESS
TXN2585,2025-06-23,4523.94,EUR,FAILED
TXN2586,2025-06-21,4667.14,USD,PENDING
TXN2587,2025-06-24,1350.28,EUR,PENDING
TXN2588,2025-06-19,831.87,INR,PENDING
TXN2589,2025-06-26,3671.98,EUR,FAILED
TXN2590,2025-06-20,1245.9,USD,FAILED
TXN2591,2025-06-22,1948.07,INR,PENDING
TXN2592,2025-06-20,2132.87,USD,SUCCESS
TXN2593,2025-06-23,4977.16,EUR,PENDING
TXN2594,2025-06-23,3807.8,EUR,SUCCESS
TXN2595,2025-06-22,3955.68,INR,PENDING
TXN2596,2025-06-23,1200.24,INR,FAILED
TXN2597,2025-06-20,2715.48,EUR,PENDING
TXN2598,2025-06-25,3371.05,INR,PENDING
TXN2599,2025-06-17,1725.89,EUR,FAILED
TXN2600,2025-06-19,2687.92,EUR,FAILED
TXN2601,2025-06-18,406.78,INR,PENDING
TXN2602,2025-06-27,1381.68,USD,SUCCESS
TXN2603,2025-06-24,2840.99,EUR,FAILED
TXN2604,2025-06-20,4639.7,INR,PENDING
